date,OT,S_child,I_child,R_child,S_adult,I_adult,R_adult,S_total,I_total,R_total
2004-06-10,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-06-17,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-06-24,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-07-01,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-07-08,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-07-15,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-07-22,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-07-29,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-08-05,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-08-12,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-08-19,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-08-26,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-09-02,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-09-09,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-09-16,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-09-23,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-09-30,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-10-07,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-10-14,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-10-21,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-10-28,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-11-04,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-11-11,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-11-18,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-11-25,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-12-02,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-12-09,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-12-16,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-12-23,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2004-12-30,0.0,48152.86682908636,0.0,1451847.1414356192,605769.1452424527,0.0,2894231.0008431235,653922.0120715391,0.0,4346078.142278743
2005-01-01,40.0,1499980.0,20.0,0.0,3499980.0,20.0,0.0,4999960.0,40.0,0.0
2005-01-08,1022.1233439762548,1499181.2733282424,575.434804423717,243.9210770374812,3499393.342960006,446.6885395525378,160.2957131867515,4998574.616288248,1022.1233439762548,404.2167902242327
2005-01-15,14948.829911855704,1487207.0797883882,8465.83742283613,4327.711998479891,3490200.457967492,6482.992489019575,3316.876756234075,4977407.5377558805,14948.829911855704,7644.588754713966
2005-01-22,211205.70507401548,1319985.1146318137,116123.34577401617,63892.16880387458,3355311.480809525,95082.3592999993,49606.48710322111,4675296.595441339,211205.70507401548,113498.65590709569
2005-01-29,1044073.5102075791,569364.2048947328,458850.11694761284,471786.30736735923,2444883.680850111,585223.3932599663,469893.2531026695,3014247.8857448436,1044073.5102075791,941679.5604700288
2005-02-05,1023500.4281325162,150287.1637716334,298906.17998288374,1050807.2854551875,1283547.6419004607,724594.2481496325,1491858.437162654,1433834.8056720942,1023500.4281325162,2542665.7226178413
2005-02-12,501837.64685987635,72831.68487164375,107593.45393205328,1319575.4904060077,821845.5597935403,394244.19292782305,2283910.5744913877,894677.2446651841,501837.64685987635,3603486.0648973957
2005-02-19,199578.12786979857,55006.4315673198,34396.67199492887,1410597.525647456,675001.425634392,165181.4558748697,2659817.4457034916,730007.8572017117,199578.12786979857,4070414.9713509474
2005-02-26,73947.03120277385,50160.14934460826,10675.17916199085,1439165.3007031064,625984.4800234289,63271.852040783,2810743.9951485405,676144.6293680372,73947.03120277385,4249909.295851647
2005-03-05,26942.561598169086,48548.521536468026,3309.061501321672,1448143.0461719155,609050.4851167839,23633.500096847412,2867316.3419991205,657599.0066532519,26942.561598169086,4315459.388171036
2005-03-12,9661.783637816301,48016.92901980694,1041.8346474843106,1450941.8655424137,603211.5003513839,8619.94899033199,2888168.8778710337,651228.4293711908,9661.783637816301,4339110.743413447
2005-03-19,3293.711440624298,47839.603058977555,316.8755436010442,1451844.1506071258,601308.3838696763,2976.835897023254,2895715.107446048,649147.9869286538,3293.711440624298,4347559.258053174
2005-03-26,1084.6352580582602,47797.03500262132,86.28447202678372,1452117.3097350565,600687.0310353999,998.3507860314764,2898314.9453913155,648484.0660380212,1084.6352580582602,4350432.255126372
2005-04-02,386.7260926355429,47775.48809778623,29.589923816150666,1452195.5511881018,600470.8053585298,357.13616881939225,2899172.3856853964,648246.293456316,386.7260926355429,4351367.936873498
2005-04-09,151.72171261485084,47767.83209887064,14.25028497982909,1452218.5468258539,600390.0771366733,137.47142763502174,2899472.778648437,648157.9092355439,151.72171261485084,4351691.325474291
2005-04-16,40.34296210799422,47765.031440757,2.2438702217002726,1452233.353898726,600367.8881187589,38.09909188629395,2899594.3400021,648132.9195595159,40.34296210799422,4351827.693900825
2005-04-23,15.201522321077706,47764.089108416185,0.18187256893093262,1452236.358228719,600357.9077756566,15.019649752146773,2899627.399787337,648121.9968840728,15.201522321077706,4351863.758016056
2005-04-30,4.011563129618871,47763.41476442931,0.5005896956685373,1452236.7138555786,600354.2954335853,3.510973433950334,2899642.5208057263,648117.7101980146,4.011563129618871,4351879.234661305
2005-05-07,1.6105179470111346,47763.35514299032,0.420502106566811,1452237.0064164747,600354.2544404821,1.1900158404443237,2899644.8827564246,648117.6095834725,1.6105179470111346,4351881.8891729
2005-05-14,0.680843951817962,47763.20578142568,0.09953907465235487,1452237.5886109332,600353.6102658281,0.5813048771656071,2899646.135642042,648116.8160472538,0.680843951817962,4351883.724252975
2005-05-21,0.6357265060736756,47763.25715529194,0.0,1452237.9554230194,600353.0841602187,0.6357265060736756,2899646.6073260223,648116.3413155107,0.6357265060736756,4351884.562749041
2005-05-28,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-06-04,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-06-11,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-06-18,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-06-25,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-07-02,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-07-09,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-07-16,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-07-23,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-07-30,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-08-06,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-08-13,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-08-20,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-08-27,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-09-03,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-09-10,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-09-17,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-09-24,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-10-01,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-10-08,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-10-15,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-10-22,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-10-29,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-11-05,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-11-12,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-11-19,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-11-26,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-12-03,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-12-10,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-12-17,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-12-24,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2005-12-31,0.0,47763.22381318565,0.0,1452238.068866475,600352.9815556746,0.0,2899647.357460639,648116.2053688603,0.0,4351885.426327114
2006-01-01,40.0,1499980.0,20.0,0.0,3499980.0,20.0,0.0,4999960.0,40.0,0.0
2006-01-08,551.5904879358443,1499539.265934516,318.1524420229073,142.58162346053365,3499657.7162164976,233.43804591293704,108.8844673287731,4999196.982151014,551.5904879358443,251.46609078930675
2006-01-15,8004.960860078432,1493114.308401545,4575.377431308766,2310.314167145491,3494831.6777677927,3429.5834287696657,1738.7775331765783,4987945.986169338,8004.960860078432,4049.0917003220693
2006-01-22,112646.91197090676,1404294.0253016006,62724.82476853594,32981.14992986254,3424085.1236336473,49922.08720237082,25992.82789371997,4828379.148935248,112646.91197090676,58973.97782358251
2006-01-29,824727.5760652424,785990.1144403015,395775.15798868577,318234.72757101274,2777959.922775609,428952.41807655664,293087.6978775732,3563950.0372159104,824727.5760652424,611322.425448586
2006-02-05,1138529.9228602971,200324.96554354645,366670.6705081687,933004.3639482851,1498235.3714677177,771859.2523521284,1229905.4149098922,1698560.3370112642,1138529.9228602971,2162909.7788581774
2006-02-12,615967.953973367,82837.96117991445,141255.7961564281,1275906.2426636587,892123.0529112809,474712.1578169389,2133164.8280015173,974961.0140911953,615967.953973367,3409071.070665176
2006-02-19,252462.28032906525,58344.79812971445,45265.20201029299,1396389.9998599947,697598.4363931901,207197.07831877226,2595204.524017774,755943.2345229045,252462.28032906525,3991594.523877769
2006-02-26,94825.19365776812,51633.450001724865,14108.358897244445,1434258.191101033,634074.916463494,80716.83476052368,2785208.2875057193,685708.3664652188,94825.19365776812,4219466.478606752
2006-03-05,34347.02592150697,49552.58544317753,4452.58083104508,1445994.8337257805,612606.7477601985,29894.445090461886,2857498.8458790756,662159.333203376,34347.02592150697,4303493.679604856
2006-03-12,12384.43136414782,48873.72718036946,1402.6973858175795,1449723.575433816,605225.3046600807,10981.733978330241,2883793.0000913274,654099.0318404501,12384.43136414782,4333516.575525143
2006-03-19,4305.410041208888,48634.78063045798,430.40850425662893,1450934.8108652893,602656.648320888,3875.001536952259,2893468.388871899,651291.4289513461,4305.410041208888,4344403.199737188
2006-03-26,1510.2433640706352,48545.76964886562,144.96680758073558,1451309.2635435564,601801.6647476469,1365.2765564898996,2896833.0974256024,650347.4343965126,1510.2433640706352,4348142.360969159
2006-04-02,525.6958311319306,48509.67810461313,60.344240626208894,1451429.977654764,601512.7413097001,465.35159050572173,2898021.9458295316,650022.4194143132,525.6958311319306,4349451.923484296
2006-04-09,176.13721016387973,48500.28326255675,21.880918274998255,1451477.8358191713,601421.2450504468,154.25629188888146,2898424.537387403,649921.5283130036,176.13721016387973,4349902.3732065745
2006-04-16,75.60081527099504,48499.419517265764,7.685316715469963,1451492.8951660208,601380.8039135976,67.91549855552508,2898551.3193175844,649880.2234308633,75.60081527099504,4350044.214483606
2006-04-23,26.032202256666082,48495.26768649424,2.988721214010664,1451501.7435922942,601375.5598752737,23.04348104265542,2898601.4353734213,649870.827561768,26.032202256666082,4350103.178965716
2006-04-30,9.60108598010294,48494.88691329088,1.9554877569148434,1451503.1575989549,601370.0305650774,7.645598223188096,2898622.3625664394,649864.9174783683,9.60108598010294,4350125.520165394
2006-05-07,1.6391783225269358,48494.23942922175,1.4624246480948657,1451504.2981461328,601367.889643547,0.17675367443207016,2898631.9723325195,649862.1290727687,1.6391783225269358,4350136.270478653
2006-05-14,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-05-21,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-05-28,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-06-04,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-06-11,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-06-18,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-06-25,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-07-02,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-07-09,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-07-16,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-07-23,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-07-30,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-08-06,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-08-13,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-08-20,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-08-27,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-09-03,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-09-10,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-09-17,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-09-24,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-10-01,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-10-08,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-10-15,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-10-22,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-10-29,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-11-05,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-11-12,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-11-19,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-11-26,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-12-03,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-12-10,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-12-17,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-12-24,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2006-12-31,0.0,48494.356342655694,0.0,1451505.673455328,601367.9825957069,0.0,2898632.2907516463,649862.3389383627,0.0,4350137.964206974
2007-01-01,40.0,1499980.0,20.0,0.0,3499980.0,20.0,0.0,4999960.0,40.0,0.0
2007-01-08,354.3827943717773,1499683.5911047673,195.00423316393056,121.4046620687181,3499731.227755165,159.37856120784676,109.58132842214837,4999414.818859933,354.3827943717773,230.98599049086647
2007-01-15,4943.3482992199715,1495729.4142044426,2828.801346997984,1441.7844485599524,3496783.4326764215,2114.5469522219873,1102.2080161537438,4992512.846880864,4943.3482992199715,2543.992464713696
2007-01-22,70819.60307349541,1439975.3512736335,39336.51934130183,20688.12938506501,3452527.687253017,31483.083732193576,15989.41665958832,4892503.0385266505,70819.60307349541,36677.54604465333
2007-01-29,627813.6802186492,959206.0023656479,316522.3016477656,224271.6959865872,2993885.409632481,311291.3785708836,194823.39944143448,3953091.411998129,627813.6802186492,419095.0954280217
2007-02-05,1178260.834570565,266545.38277786353,415226.76537978207,818227.8518423553,1734436.1047346476,763034.069190783,1002530.0137193671,2000981.4875125112,1178260.834570565,1820757.8655617223
2007-02-12,720272.7696476582,96937.97995664908,175985.46966252674,1227076.5503808248,986412.1866987225,544287.2999851315,1969300.7009609442,1083350.1666553717,720272.7696476582,3196377.251341769
2007-02-19,308310.30862379796,63148.066026143264,58266.83500807413,1378585.0989657827,737428.4659902434,250043.4736157238,2512528.248038832,800576.5320163866,308310.30862379796,3891113.347004615
2007-02-26,117566.90375625694,53984.49034356905,18427.234112379905,1427588.2755440513,656676.373988256,99139.66964387703,2744184.144012666,710660.864331825,117566.90375625694,4171772.4195567174
2007-03-05,43194.39258884515,51206.39924306728,5781.820805873767,1443011.7799510583,629187.4114147221,37412.57178297138,2833400.204447106,680393.8106577893,43194.39258884515,4276411.984398164
2007-03-12,15330.130783266535,50280.00708510914,1920.5046592755134,1447799.4882556144,619972.2337814994,13409.626123991022,2866618.3277393095,670252.2408666086,15330.130783266535,4314417.815994924
2007-03-19,5480.931515070601,49973.18868178905,633.9742558277035,1449392.8370623826,616758.2478890471,4846.957259242897,2878394.9824965117,666731.4365708362,5480.931515070601,4327787.819558894
2007-03-26,1876.6890060058993,49882.65119689242,183.54329499870795,1449933.8055081083,615685.5903605398,1693.1457110071913,2882621.451573255,665568.2415574322,1876.6890060058993,4332555.257081363
2007-04-02,671.1572398859654,49853.94585506875,64.01423410367147,1450082.039910827,615268.5191186487,607.1430057822939,2884124.5255203703,665122.4649737175,671.1572398859654,4334206.565431197
2007-04-09,225.38692985974998,49847.726844595076,16.22047705583857,1450136.052678349,615130.6109504141,209.16645280391143,2884660.410241583,664978.3377950091,225.38692985974998,4334796.462919932
2007-04-16,80.73067611081396,49847.504702863735,5.81725110954023,1450146.6780460267,615089.3951551698,74.91342500127372,2884835.87906463,664936.8998580335,80.73067611081396,4334982.557110656
2007-04-23,31.199154797493307,49846.20184035258,1.0086876141684746,1450152.7894720335,615072.533313872,30.19046718332483,2884897.463863747,664918.7351542246,31.199154797493307,4335050.25333578
2007-04-30,14.921594762284915,49846.35173303844,1.0228466357045365,1450152.8149164994,615065.917922741,13.89874812658038,2884920.3709739354,664912.2696557795,14.921594762284915,4335073.185890434
2007-05-07,1.8335667557778204,49846.69792418771,0.0,1450153.7849377252,615065.2496262098,1.8335667557778204,2884933.104451837,664911.9475503976,1.8335667557778204,4335086.889389562
2007-05-14,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-05-21,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-05-28,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-06-04,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-06-11,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-06-18,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-06-25,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-07-02,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-07-09,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-07-16,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-07-23,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-07-30,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-08-06,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-08-13,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-08-20,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-08-27,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-09-03,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-09-10,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-09-17,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-09-24,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-10-01,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-10-08,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-10-15,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-10-22,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-10-29,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
2007-11-05,0.0,49846.75509826973,0.0,1450153.859267742,615065.6060212753,0.0,2884934.6322574564,664912.3611195451,0.0,4335088.491525198
